date,crop_name,region,demand_kg
2024-09-14,okra,Tuticorin,189.2
2024-09-14,okra,Tenkasi,221.7
2024-09-15,tomato,Tirunelveli,363.6
2024-09-15,tomato,Madurai,365.9
2024-09-15,tomato,Nagercoil,370.9
2024-09-15,tomato,Tuticorin,360.4
2024-09-15,tomato,Tenkasi,359.3
2024-09-15,brinjal,Tirunelveli,249.7
2024-09-15,brinjal,Madurai,199.4
2024-09-15,brinjal,Nagercoil,208.8
2024-09-15,brinjal,Tuticorin,243.5
2024-09-15,brinjal,Tenkasi,228.5
2024-09-15,onion,Tirunelveli,341.8
2024-09-15,onion,Madurai,329.2
2024-09-15,onion,Nagercoil,295.3
2024-09-15,onion,Tuticorin,323.3
2024-09-15,onion,Tenkasi,332.7
2024-09-15,carrot,Tirunelveli,188.7
2024-09-15,carrot,Madurai,174.6
2024-09-15,carrot,Nagercoil,178.5
2024-09-15,carrot,Tuticorin,172.8
2024-09-15,carrot,Tenkasi,157.5
2024-09-15,cabbage,Tirunelveli,136.3
2024-09-15,cabbage,Madurai,173.4
2024-09-15,cabbage,Nagercoil,148.2
2024-09-15,cabbage,Tuticorin,177.1
2024-09-15,cabbage,Tenkasi,153.7
2024-09-15,potato,Tirunelveli,249.7
2024-09-15,potato,Madurai,267.8
2024-09-15,potato,Nagercoil,317.9
2024-09-15,potato,Tuticorin,274.1
2024-09-15,potato,Tenkasi,288.9
2024-09-15,beans,Tirunelveli,141.4
2024-09-15,beans,Madurai,109.9
2024-09-15,beans,Nagercoil,167.0
2024-09-15,beans,Tuticorin,133.0
2024-09-15,beans,Tenkasi,111.8
2024-09-15,okra,Tirunelveli,192.2
2024-09-15,okra,Madurai,198.3
2024-09-15,okra,Nagercoil,217.4
2024-09-15,okra,Tuticorin,188.8
2024-09-15,okra,Tenkasi,254.8
2024-09-16,tomato,Tirunelveli,301.3
2024-09-16,tomato,Madurai,332.2
2024-09-16,tomato,Nagercoil,280.5
2024-09-16,tomato,Tuticorin,317.5
2024-09-16,tomato,Tenkasi,327.3
2024-09-16,brinjal,Tirunelveli,177.6
2024-09-16,brinjal,Madurai,230.0
2024-09-16,brinjal,Nagercoil,208.7
2024-09-16,brinjal,Tuticorin,193.6
2024-09-16,brinjal,Tenkasi,208.5
2024-09-16,onion,Tirunelveli,268.1
2024-09-16,onion,Madurai,305.0
2024-09-16,onion,Nagercoil,300.3
2024-09-16,onion,Tuticorin,287.5
2024-09-16,onion,Tenkasi,292.2
2024-09-16,carrot,Tirunelveli,130.5
2024-09-16,carrot,Madurai,189.3
2024-09-16,carrot,Nagercoil,158.0
2024-09-16,carrot,Tuticorin,180.5
2024-09-16,carrot,Tenkasi,175.0
2024-09-16,cabbage,Tirunelveli,164.2
2024-09-16,cabbage,Madurai,123.0
2024-09-16,cabbage,Nagercoil,125.6
2024-09-16,cabbage,Tuticorin,189.0
2024-09-16,cabbage,Tenkasi,113.6
2024-09-16,potato,Tirunelveli,218.0
2024-09-16,potato,Madurai,240.9
2024-09-16,potato,Nagercoil,240.9
2024-09-16,potato,Tuticorin,229.2
2024-09-16,potato,Tenkasi,252.3
2024-09-16,beans,Tirunelveli,138.0
2024-09-16,beans,Madurai,119.6
2024-09-16,beans,Nagercoil,114.6
2024-09-16,beans,Tuticorin,119.6
2024-09-16,beans,Tenkasi,110.1
2024-09-16,okra,Tirunelveli,142.0
2024-09-16,okra,Madurai,182.0
2024-09-16,okra,Nagercoil,191.3
2024-09-16,okra,Tuticorin,172.9
2024-09-16,okra,Tenkasi,130.7
2024-09-17,tomato,Tirunelveli,308.6
2024-09-17,tomato,Madurai,338.1
2024-09-17,tomato,Nagercoil,291.2
2024-09-17,tomato,Tuticorin,333.9
2024-09-17,tomato,Tenkasi,311.1
2024-09-17,brinjal,Tirunelveli,199.6
2024-09-17,brinjal,Madurai,186.3
2024-09-17,brinjal,Nagercoil,177.3
2024-09-17,brinjal,Tuticorin,228.7
2024-09-17,brinjal,Tenkasi,216.3
2024-09-17,onion,Tirunelveli,292.9
2024-09-17,onion,Madurai,298.2
2024-09-17,onion,Nagercoil,290.1
2024-09-17,onion,Tuticorin,298.9
2024-09-17,onion,Tenkasi,266.7
2024-09-17,carrot,Tirunelveli,187.6
2024-09-17,carrot,Madurai,185.8
2024-09-17,carrot,Nagercoil,167.6
2024-09-17,carrot,Tuticorin,154.2
2024-09-17,carrot,Tenkasi,135.5
2024-09-17,cabbage,Tirunelveli,148.6
2024-09-17,cabbage,Madurai,177.7
2024-09-17,cabbage,Nagercoil,120.8
2024-09-17,cabbage,Tuticorin,164.4
2024-09-17,cabbage,Tenkasi,134.6
2024-09-17,potato,Tirunelveli,232.3
2024-09-17,potato,Madurai,216.5
2024-09-17,potato,Nagercoil,225.0
2024-09-17,potato,Tuticorin,252.9
2024-09-17,potato,Tenkasi,255.4
2024-09-17,beans,Tirunelveli,124.7
2024-09-17,beans,Madurai,110.0
2024-09-17,beans,Nagercoil,97.9
2024-09-17,beans,Tuticorin,121.2
2024-09-17,beans,Tenkasi,112.7
2024-09-17,okra,Tirunelveli,180.2
2024-09-17,okra,Madurai,169.6
2024-09-17,okra,Nagercoil,170.1
2024-09-17,okra,Tuticorin,179.2
2024-09-17,okra,Tenkasi,183.0
2024-09-18,tomato,Tirunelveli,344.5
2024-09-18,tomato,Madurai,313.3
2024-09-18,tomato,Nagercoil,330.9
2024-09-18,tomato,Tuticorin,356.1
2024-09-18,tomato,Tenkasi,331.4
2024-09-18,brinjal,Tirunelveli,223.3
2024-09-18,brinjal,Madurai,187.6
2024-09-18,brinjal,Nagercoil,185.6
2024-09-18,brinjal,Tuticorin,196.8
2024-09-18,brinjal,Tenkasi,198.9
2024-09-18,onion,Tirunelveli,301.4
2024-09-18,onion,Madurai,265.4
2024-09-18,onion,Nagercoil,278.2
2024-09-18,onion,Tuticorin,301.5
2024-09-18,onion,Tenkasi,284.3
2024-09-18,carrot,Tirunelveli,159.8
2024-09-18,carrot,Madurai,164.8
2024-09-18,carrot,Nagercoil,137.4
2024-09-18,carrot,Tuticorin,137.1
2024-09-18,carrot,Tenkasi,128.2
2024-09-18,cabbage,Tirunelveli,148.1
2024-09-18,cabbage,Madurai,162.4
2024-09-18,cabbage,Nagercoil,159.3
2024-09-18,cabbage,Tuticorin,166.9
2024-09-18,cabbage,Tenkasi,173.1
2024-09-18,potato,Tirunelveli,242.9
2024-09-18,potato,Madurai,238.7
2024-09-18,potato,Nagercoil,269.5
2024-09-18,potato,Tuticorin,226.0
2024-09-18,potato,Tenkasi,216.4
2024-09-18,beans,Tirunelveli,113.2
2024-09-18,beans,Madurai,110.9
2024-09-18,beans,Nagercoil,121.0
2024-09-18,beans,Tuticorin,103.0
2024-09-18,beans,Tenkasi,127.4
2024-09-18,okra,Tirunelveli,164.6
2024-09-18,okra,Madurai,200.6
2024-09-18,okra,Nagercoil,152.1
2024-09-18,okra,Tuticorin,173.2
2024-09-18,okra,Tenkasi,169.3
2024-09-19,tomato,Tirunelveli,324.6
2024-09-19,tomato,Madurai,338.5
2024-09-19,tomato,Nagercoil,325.3
2024-09-19,tomato,Tuticorin,317.4
2024-09-19,tomato,Tenkasi,333.8
2024-09-19,brinjal,Tirunelveli,216.9
2024-09-19,brinjal,Madurai,205.4
2024-09-19,brinjal,Nagercoil,207.8
2024-09-19,brinjal,Tuticorin,212.9
2024-09-19,brinjal,Tenkasi,167.1
2024-09-19,onion,Tirunelveli,273.0
2024-09-19,onion,Madurai,287.5
2024-09-19,onion,Nagercoil,274.2
2024-09-19,onion,Tuticorin,274.2
2024-09-19,onion,Tenkasi,287.5
2024-09-19,carrot,Tirunelveli,168.0
2024-09-19,carrot,Madurai,169.3
2024-09-19,carrot,Nagercoil,144.2
2024-09-19,carrot,Tuticorin,131.6
2024-09-19,carrot,Tenkasi,176.1
2024-09-19,cabbage,Tirunelveli,129.2
2024-09-19,cabbage,Madurai,127.8
2024-09-19,cabbage,Nagercoil,126.0
2024-09-19,cabbage,Tuticorin,167.0
2024-09-19,cabbage,Tenkasi,148.2
2024-09-19,potato,Tirunelveli,246.9
2024-09-19,potato,Madurai,253.8
2024-09-19,potato,Nagercoil,239.2
2024-09-19,potato,Tuticorin,260.3
2024-09-19,potato,Tenkasi,216.1
2024-09-19,beans,Tirunelveli,98.3
2024-09-19,beans,Madurai,97.2
2024-09-19,beans,Nagercoil,128.4
2024-09-19,beans,Tuticorin,130.1
2024-09-19,beans,Tenkasi,110.5
2024-09-19,okra,Tirunelveli,171.4
2024-09-19,okra,Madurai,201.4
2024-09-19,okra,Nagercoil,162.1
2024-09-19,okra,Tuticorin,181.9
2024-09-19,okra,Tenkasi,162.3
2024-09-20,tomato,Tirunelveli,341.9
2024-09-20,tomato,Madurai,332.6
2024-09-20,tomato,Nagercoil,292.0
2024-09-20,tomato,Tuticorin,314.8
2024-09-20,tomato,Tenkasi,278.4
2024-09-20,brinjal,Tirunelveli,218.0
2024-09-20,brinjal,Madurai,240.9
2024-09-20,brinjal,Nagercoil,156.4
2024-09-20,brinjal,Tuticorin,171.5
2024-09-20,brinjal,Tenkasi,203.3
2024-09-20,onion,Tirunelveli,279.6
2024-09-20,onion,Madurai,271.8
2024-09-20,onion,Nagercoil,245.2
2024-09-20,onion,Tuticorin,286.5
2024-09-20,onion,Tenkasi,297.8
2024-09-20,carrot,Tirunelveli,216.9
2024-09-20,carrot,Madurai,186.1
2024-09-20,carrot,Nagercoil,134.0
2024-09-20,carrot,Tuticorin,159.8
2024-09-20,carrot,Tenkasi,171.8
2024-09-20,cabbage,Tirunelveli,130.2
2024-09-20,cabbage,Madurai,159.6
2024-09-20,cabbage,Nagercoil,158.1
2024-09-20,cabbage,Tuticorin,168.7
2024-09-20,cabbage,Tenkasi,160.0
2024-09-20,potato,Tirunelveli,245.7
2024-09-20,potato,Madurai,227.2
2024-09-20,potato,Nagercoil,214.1
2024-09-20,potato,Tuticorin,244.4
2024-09-20,potato,Tenkasi,231.9
2024-09-20,beans,Tirunelveli,113.9
2024-09-20,beans,Madurai,142.4
2024-09-20,beans,Nagercoil,147.4
2024-09-20,beans,Tuticorin,95.3
2024-09-20,beans,Tenkasi,115.8
2024-09-20,okra,Tirunelveli,167.3
2024-09-20,okra,Madurai,182.3
2024-09-20,okra,Nagercoil,130.7
2024-09-20,okra,Tuticorin,146.8
2024-09-20,okra,Tenkasi,173.7
2024-09-21,tomato,Tirunelveli,383.7
2024-09-21,tomato,Madurai,369.5
2024-09-21,tomato,Nagercoil,381.4
2024-09-21,tomato,Tuticorin,371.9
2024-09-21,tomato,Tenkasi,393.5
2024-09-21,brinjal,Tirunelveli,259.7
2024-09-21,brinjal,Madurai,214.8
2024-09-21,brinjal,Nagercoil,247.7
2024-09-21,brinjal,Tuticorin,240.2
2024-09-21,brinjal,Tenkasi,280.1
2024-09-21,onion,Tirunelveli,306.0
2024-09-21,onion,Madurai,319.7
2024-09-21,onion,Nagercoil,301.4
2024-09-21,onion,Tuticorin,302.5
2024-09-21,onion,Tenkasi,329.7
2024-09-21,carrot,Tirunelveli,188.1
2024-09-21,carrot,Madurai,194.8
2024-09-21,carrot,Nagercoil,194.4
2024-09-21,carrot,Tuticorin,179.3
2024-09-21,carrot,Tenkasi,179.1
2024-09-21,cabbage,Tirunelveli,146.2
2024-09-21,cabbage,Madurai,151.6
2024-09-21,cabbage,Nagercoil,164.5
2024-09-21,cabbage,Tuticorin,169.5
2024-09-21,cabbage,Tenkasi,179.8
2024-09-21,potato,Tirunelveli,288.2
2024-09-21,potato,Madurai,307.1
2024-09-21,potato,Nagercoil,256.5
2024-09-21,potato,Tuticorin,271.3
2024-09-21,potato,Tenkasi,258.3
2024-09-21,beans,Tirunelveli,163.5
2024-09-21,beans,Madurai,128.0
2024-09-21,beans,Nagercoil,161.1
2024-09-21,beans,Tuticorin,167.1
2024-09-21,beans,Tenkasi,146.3
2024-09-21,okra,Tirunelveli,208.3
2024-09-21,okra,Madurai,203.2
2024-09-21,okra,Nagercoil,196.1
2024-09-21,okra,Tuticorin,193.7
2024-09-21,okra,Tenkasi,199.5
2024-09-22,tomato,Tirunelveli,404.5
2024-09-22,tomato,Madurai,347.2
2024-09-22,tomato,Nagercoil,372.1
2024-09-22,tomato,Tuticorin,382.2
2024-09-22,tomato,Tenkasi,362.3
2024-09-22,brinjal,Tirunelveli,238.3
2024-09-22,brinjal,Madurai,199.9
2024-09-22,brinjal,Nagercoil,256.5
2024-09-22,brinjal,Tuticorin,252.6
2024-09-22,brinjal,Tenkasi,228.0
2024-09-22,onion,Tirunelveli,304.4
2024-09-22,onion,Madurai,337.9
2024-09-22,onion,Nagercoil,299.0
2024-09-22,onion,Tuticorin,301.9
2024-09-22,onion,Tenkasi,320.9
2024-09-22,carrot,Tirunelveli,214.4
2024-09-22,carrot,Madurai,196.8
2024-09-22,carrot,Nagercoil,171.1
2024-09-22,carrot,Tuticorin,150.4
2024-09-22,carrot,Tenkasi,184.8
2024-09-22,cabbage,Tirunelveli,170.6
2024-09-22,cabbage,Madurai,164.1
2024-09-22,cabbage,Nagercoil,201.7
2024-09-22,cabbage,Tuticorin,163.0
2024-09-22,cabbage,Tenkasi,120.0
2024-09-22,potato,Tirunelveli,267.9
2024-09-22,potato,Madurai,285.1
2024-09-22,potato,Nagercoil,283.7
2024-09-22,potato,Tuticorin,272.5
2024-09-22,potato,Tenkasi,269.2
2024-09-22,beans,Tirunelveli,98.0
2024-09-22,beans,Madurai,139.7
2024-09-22,beans,Nagercoil,131.2
2024-09-22,beans,Tuticorin,143.0
2024-09-22,beans,Tenkasi,147.8
2024-09-22,okra,Tirunelveli,227.2
2024-09-22,okra,Madurai,183.3
2024-09-22,okra,Nagercoil,176.5
2024-09-22,okra,Tuticorin,190.9
2024-09-22,okra,Tenkasi,187.7
2024-09-23,tomato,Tirunelveli,303.5
2024-09-23,tomato,Madurai,348.9
2024-09-23,tomato,Nagercoil,323.0
2024-09-23,tomato,Tuticorin,359.4
2024-09-23,tomato,Tenkasi,319.9
2024-09-23,brinjal,Tirunelveli,176.6
2024-09-23,brinjal,Madurai,183.8
2024-09-23,brinjal,Nagercoil,220.5
2024-09-23,brinjal,Tuticorin,177.3
2024-09-23,brinjal,Tenkasi,211.2
2024-09-23,onion,Tirunelveli,272.9
2024-09-23,onion,Madurai,261.4
2024-09-23,onion,Nagercoil,307.7
2024-09-23,onion,Tuticorin,268.2
2024-09-23,onion,Tenkasi,263.4
2024-09-23,carrot,Tirunelveli,158.4
2024-09-23,carrot,Madurai,149.8
2024-09-23,carrot,Nagercoil,204.3
2024-09-23,carrot,Tuticorin,181.2
2024-09-23,carrot,Tenkasi,148.2
2024-09-23,cabbage,Tirunelveli,134.5
2024-09-23,cabbage,Madurai,103.6
2024-09-23,cabbage,Nagercoil,146.7
2024-09-23,cabbage,Tuticorin,129.1
2024-09-23,cabbage,Tenkasi,145.8
2024-09-23,potato,Tirunelveli,200.7
2024-09-23,potato,Madurai,239.5
2024-09-23,potato,Nagercoil,274.0
2024-09-23,potato,Tuticorin,241.1
2024-09-23,potato,Tenkasi,224.5
2024-09-23,beans,Tirunelveli,119.6
2024-09-23,beans,Madurai,118.7
2024-09-23,beans,Nagercoil,163.8
2024-09-23,beans,Tuticorin,113.3
2024-09-23,beans,Tenkasi,95.9
2024-09-23,okra,Tirunelveli,176.4
2024-09-23,okra,Madurai,179.9
2024-09-23,okra,Nagercoil,187.2
2024-09-23,okra,Tuticorin,191.1
2024-09-23,okra,Tenkasi,215.1
2024-09-24,tomato,Tirunelveli,308.1
2024-09-24,tomato,Madurai,306.3
2024-09-24,tomato,Nagercoil,282.9
2024-09-24,tomato,Tuticorin,333.2
2024-09-24,tomato,Tenkasi,302.3
2024-09-24,brinjal,Tirunelveli,217.8
2024-09-24,brinjal,Madurai,190.2
2024-09-24,brinjal,Nagercoil,234.5
2024-09-24,brinjal,Tuticorin,171.3
2024-09-24,brinjal,Tenkasi,220.5
2024-09-24,onion,Tirunelveli,298.1
2024-09-24,onion,Madurai,290.5
2024-09-24,onion,Nagercoil,257.7
2024-09-24,onion,Tuticorin,290.6
2024-09-24,onion,Tenkasi,282.5
2024-09-24,carrot,Tirunelveli,123.4
2024-09-24,carrot,Madurai,191.2
2024-09-24,carrot,Nagercoil,153.1
2024-09-24,carrot,Tuticorin,189.6
2024-09-24,carrot,Tenkasi,158.6
2024-09-24,cabbage,Tirunelveli,163.6
2024-09-24,cabbage,Madurai,126.8
2024-09-24,cabbage,Nagercoil,148.3
2024-09-24,cabbage,Tuticorin,146.9
2024-09-24,cabbage,Tenkasi,137.5
2024-09-24,potato,Tirunelveli,222.6
2024-09-24,potato,Madurai,178.7
2024-09-24,potato,Nagercoil,223.1
2024-09-24,potato,Tuticorin,254.0
2024-09-24,potato,Tenkasi,212.1
2024-09-24,beans,Tirunelveli,96.2
2024-09-24,beans,Madurai,91.3
2024-09-24,beans,Nagercoil,124.2
2024-09-24,beans,Tuticorin,102.1
2024-09-24,beans,Tenkasi,144.4
2024-09-24,okra,Tirunelveli,190.7
2024-09-24,okra,Madurai,180.0
2024-09-24,okra,Nagercoil,182.1
2024-09-24,okra,Tuticorin,160.7
2024-09-24,okra,Tenkasi,160.7
2024-09-25,tomato,Tirunelveli,334.2
2024-09-25,tomato,Madurai,338.3
2024-09-25,tomato,Nagercoil,334.0
2024-09-25,tomato,Tuticorin,310.6
2024-09-25,tomato,Tenkasi,312.2
2024-09-25,brinjal,Tirunelveli,181.4
2024-09-25,brinjal,Madurai,215.4
2024-09-25,brinjal,Nagercoil,160.8
2024-09-25,brinjal,Tuticorin,155.9
2024-09-25,brinjal,Tenkasi,159.9
2024-09-25,onion,Tirunelveli,237.1
2024-09-25,onion,Madurai,307.1
2024-09-25,onion,Nagercoil,295.7
2024-09-25,onion,Tuticorin,256.0
2024-09-25,onion,Tenkasi,277.9
2024-09-25,carrot,Tirunelveli,189.3
2024-09-25,carrot,Madurai,170.0
2024-09-25,carrot,Nagercoil,202.3
2024-09-25,carrot,Tuticorin,157.7
2024-09-25,carrot,Tenkasi,146.9
2024-09-25,cabbage,Tirunelveli,122.4
2024-09-25,cabbage,Madurai,144.5
2024-09-25,cabbage,Nagercoil,162.7
2024-09-25,cabbage,Tuticorin,146.0
2024-09-25,cabbage,Tenkasi,136.8
2024-09-25,potato,Tirunelveli,265.1
2024-09-25,potato,Madurai,250.6
2024-09-25,potato,Nagercoil,237.7
2024-09-25,potato,Tuticorin,224.7
2024-09-25,potato,Tenkasi,234.9
2024-09-25,beans,Tirunelveli,129.5
2024-09-25,beans,Madurai,104.4
2024-09-25,beans,Nagercoil,95.3
2024-09-25,beans,Tuticorin,110.4
2024-09-25,beans,Tenkasi,119.0
2024-09-25,okra,Tirunelveli,203.3
2024-09-25,okra,Madurai,152.8
2024-09-25,okra,Nagercoil,180.5
2024-09-25,okra,Tuticorin,170.4
2024-09-25,okra,Tenkasi,171.4
2024-09-26,tomato,Tirunelveli,350.8
2024-09-26,tomato,Madurai,321.6
2024-09-26,tomato,Nagercoil,301.7
2024-09-26,tomato,Tuticorin,337.8
2024-09-26,tomato,Tenkasi,336.3
2024-09-26,brinjal,Tirunelveli,180.0
2024-09-26,brinjal,Madurai,176.1
2024-09-26,brinjal,Nagercoil,208.2
2024-09-26,brinjal,Tuticorin,199.3
2024-09-26,brinjal,Tenkasi,190.6
2024-09-26,onion,Tirunelveli,301.1
2024-09-26,onion,Madurai,268.2
2024-09-26,onion,Nagercoil,288.4
2024-09-26,onion,Tuticorin,303.5
2024-09-26,onion,Tenkasi,273.2
2024-09-26,carrot,Tirunelveli,123.4
2024-09-26,carrot,Madurai,151.9
2024-09-26,carrot,Nagercoil,163.8
2024-09-26,carrot,Tuticorin,180.1
2024-09-26,carrot,Tenkasi,149.6
2024-09-26,cabbage,Tirunelveli,178.5
2024-09-26,cabbage,Madurai,118.0
2024-09-26,cabbage,Nagercoil,147.3
2024-09-26,cabbage,Tuticorin,139.2
2024-09-26,cabbage,Tenkasi,170.9
2024-09-26,potato,Tirunelveli,210.5
2024-09-26,potato,Madurai,248.5
2024-09-26,potato,Nagercoil,235.1
2024-09-26,potato,Tuticorin,270.6
2024-09-26,potato,Tenkasi,223.4
2024-09-26,beans,Tirunelveli,128.3
2024-09-26,beans,Madurai,103.2
2024-09-26,beans,Nagercoil,123.8
2024-09-26,beans,Tuticorin,112.6
2024-09-26,beans,Tenkasi,112.3
2024-09-26,okra,Tirunelveli,136.3
2024-09-26,okra,Madurai,184.3
2024-09-26,okra,Nagercoil,154.4
2024-09-26,okra,Tuticorin,153.7
2024-09-26,okra,Tenkasi,144.9
2024-09-27,tomato,Tirunelveli,298.9
2024-09-27,tomato,Madurai,330.0
2024-09-27,tomato,Nagercoil,329.0
2024-09-27,tomato,Tuticorin,333.3
2024-09-27,tomato,Tenkasi,299.5
2024-09-27,brinjal,Tirunelveli,204.3
2024-09-27,brinjal,Madurai,187.7
2024-09-27,brinjal,Nagercoil,219.1
2024-09-27,brinjal,Tuticorin,208.5
2024-09-27,brinjal,Tenkasi,186.9
2024-09-27,onion,Tirunelveli,300.8
2024-09-27,onion,Madurai,290.1
2024-09-27,onion,Nagercoil,252.3
2024-09-27,onion,Tuticorin,246.6
2024-09-27,onion,Tenkasi,253.0
2024-09-27,carrot,Tirunelveli,193.0
2024-09-27,carrot,Madurai,139.7
2024-09-27,carrot,Nagercoil,197.5
2024-09-27,carrot,Tuticorin,138.7
2024-09-27,carrot,Tenkasi,136.5
2024-09-27,cabbage,Tirunelveli,161.6
2024-09-27,cabbage,Madurai,162.5
2024-09-27,cabbage,Nagercoil,155.1
2024-09-27,cabbage,Tuticorin,157.5
2024-09-27,cabbage,Tenkasi,128.0
2024-09-27,potato,Tirunelveli,256.7
2024-09-27,potato,Madurai,244.8
2024-09-27,potato,Nagercoil,232.7
2024-09-27,potato,Tuticorin,241.9
2024-09-27,potato,Tenkasi,261.2
2024-09-27,beans,Tirunelveli,127.8
2024-09-27,beans,Madurai,76.8
2024-09-27,beans,Nagercoil,137.8
2024-09-27,beans,Tuticorin,136.3
2024-09-27,beans,Tenkasi,112.4
2024-09-27,okra,Tirunelveli,178.3
2024-09-27,okra,Madurai,178.3
2024-09-27,okra,Nagercoil,136.4
2024-09-27,okra,Tuticorin,168.0
2024-09-27,okra,Tenkasi,168.7
2024-09-28,tomato,Tirunelveli,364.8
2024-09-28,tomato,Madurai,357.5
2024-09-28,tomato,Nagercoil,381.3
2024-09-28,tomato,Tuticorin,351.8
2024-09-28,tomato,Tenkasi,386.2
2024-09-28,brinjal,Tirunelveli,242.3
2024-09-28,brinjal,Madurai,257.2
2024-09-28,brinjal,Nagercoil,264.7
2024-09-28,brinjal,Tuticorin,264.8
2024-09-28,brinjal,Tenkasi,206.3
2024-09-28,onion,Tirunelveli,328.9
2024-09-28,onion,Madurai,307.6
2024-09-28,onion,Nagercoil,387.6
2024-09-28,onion,Tuticorin,334.3
2024-09-28,onion,Tenkasi,350.3
2024-09-28,carrot,Tirunelveli,192.7
2024-09-28,carrot,Madurai,131.3
2024-09-28,carrot,Nagercoil,168.3
2024-09-28,carrot,Tuticorin,170.3
2024-09-28,carrot,Tenkasi,176.2
2024-09-28,cabbage,Tirunelveli,172.8
2024-09-28,cabbage,Madurai,175.6
2024-09-28,cabbage,Nagercoil,113.1
2024-09-28,cabbage,Tuticorin,160.9
2024-09-28,cabbage,Tenkasi,155.9
2024-09-28,potato,Tirunelveli,303.6
2024-09-28,potato,Madurai,287.8
2024-09-28,potato,Nagercoil,272.3
2024-09-28,potato,Tuticorin,280.5
2024-09-28,potato,Tenkasi,242.3
2024-09-28,beans,Tirunelveli,151.2
2024-09-28,beans,Madurai,130.1
2024-09-28,beans,Nagercoil,121.9
2024-09-28,beans,Tuticorin,164.3
2024-09-28,beans,Tenkasi,143.5
2024-09-28,okra,Tirunelveli,189.1
2024-09-28,okra,Madurai,190.3
2024-09-28,okra,Nagercoil,209.7
2024-09-28,okra,Tuticorin,208.2
2024-09-28,okra,Tenkasi,203.0
2024-09-29,tomato,Tirunelveli,343.9
2024-09-29,tomato,Madurai,346.9
2024-09-29,tomato,Nagercoil,353.0
2024-09-29,tomato,Tuticorin,364.1
2024-09-29,tomato,Tenkasi,367.2
2024-09-29,brinjal,Tirunelveli,226.8
2024-09-29,brinjal,Madurai,227.7
2024-09-29,brinjal,Nagercoil,267.6
2024-09-29,brinjal,Tuticorin,247.0
2024-09-29,brinjal,Tenkasi,253.8
2024-09-29,onion,Tirunelveli,331.3
2024-09-29,onion,Madurai,323.4
2024-09-29,onion,Nagercoil,330.2
2024-09-29,onion,Tuticorin,326.5
2024-09-29,onion,Tenkasi,338.2
2024-09-29,carrot,Tirunelveli,164.5
2024-09-29,carrot,Madurai,198.5
2024-09-29,carrot,Nagercoil,187.3
2024-09-29,carrot,Tuticorin,147.9
2024-09-29,carrot,Tenkasi,185.7
2024-09-29,cabbage,Tirunelveli,139.5
2024-09-29,cabbage,Madurai,154.9
2024-09-29,cabbage,Nagercoil,162.4
2024-09-29,cabbage,Tuticorin,135.5
2024-09-29,cabbage,Tenkasi,164.5
2024-09-29,potato,Tirunelveli,277.4
2024-09-29,potato,Madurai,291.1
2024-09-29,potato,Nagercoil,266.9
2024-09-29,potato,Tuticorin,281.5
2024-09-29,potato,Tenkasi,274.1
2024-09-29,beans,Tirunelveli,129.6
2024-09-29,beans,Madurai,104.6
2024-09-29,beans,Nagercoil,135.8
2024-09-29,beans,Tuticorin,152.9
2024-09-29,beans,Tenkasi,119.3
2024-09-29,okra,Tirunelveli,198.0
2024-09-29,okra,Madurai,201.0
2024-09-29,okra,Nagercoil,224.4
2024-09-29,okra,Tuticorin,203.0
2024-09-29,okra,Tenkasi,208.2
2024-09-30,tomato,Tirunelveli,319.8
2024-09-30,tomato,Madurai,310.2
2024-09-30,tomato,Nagercoil,297.3
2024-09-30,tomato,Tuticorin,314.3
2024-09-30,tomato,Tenkasi,327.9
2024-09-30,brinjal,Tirunelveli,202.5
2024-09-30,brinjal,Madurai,229.6
2024-09-30,brinjal,Nagercoil,218.9
2024-09-30,brinjal,Tuticorin,224.8
2024-09-30,brinjal,Tenkasi,159.4
2024-09-30,onion,Tirunelveli,311.6
2024-09-30,onion,Madurai,285.3
2024-09-30,onion,Nagercoil,288.2
2024-09-30,onion,Tuticorin,297.9
2024-09-30,onion,Tenkasi,280.4
2024-09-30,carrot,Tirunelveli,138.6
2024-09-30,carrot,Madurai,188.9
2024-09-30,carrot,Nagercoil,144.6
2024-09-30,carrot,Tuticorin,140.3
2024-09-30,carrot,Tenkasi,155.3
2024-09-30,cabbage,Tirunelveli,136.3
2024-09-30,cabbage,Madurai,144.1
2024-09-30,cabbage,Nagercoil,142.0
2024-09-30,cabbage,Tuticorin,170.9
2024-09-30,cabbage,Tenkasi,153.2
2024-09-30,potato,Tirunelveli,222.8
2024-09-30,potato,Madurai,225.6
2024-09-30,potato,Nagercoil,232.2
2024-09-30,potato,Tuticorin,232.3
2024-09-30,potato,Tenkasi,229.7
2024-09-30,beans,Tirunelveli,98.0
2024-09-30,beans,Madurai,125.8
2024-09-30,beans,Nagercoil,110.9
2024-09-30,beans,Tuticorin,101.0
2024-09-30,beans,Tenkasi,129.7
2024-09-30,okra,Tirunelveli,193.0
2024-09-30,okra,Madurai,171.1
2024-09-30,okra,Nagercoil,211.6
2024-09-30,okra,Tuticorin,220.3
2024-09-30,okra,Tenkasi,185.9
2024-10-01,tomato,Tirunelveli,321.3
2024-10-01,tomato,Madurai,336.1
2024-10-01,tomato,Nagercoil,306.2
2024-10-01,tomato,Tuticorin,313.3
2024-10-01,tomato,Tenkasi,297.1
2024-10-01,brinjal,Tirunelveli,194.1
