date,crop_name,region,month,demand_index,price_per_kg
2024-10-24,potato,Tenkasi,10,1.08,23.6
2024-10-24,beans,Tirunelveli,10,1.27,39.41
2024-10-24,beans,Madurai,10,1.0,30.82
2024-10-24,beans,Nagercoil,10,1.23,36.95
2024-10-24,beans,Tuticorin,10,0.88,28.55
2024-10-24,beans,Tenkasi,10,0.97,28.33
2024-10-24,okra,Tirunelveli,10,1.04,24.63
2024-10-24,okra,Madurai,10,1.08,25.46
2024-10-24,okra,Nagercoil,10,1.13,25.81
2024-10-24,okra,Tuticorin,10,1.19,28.78
2024-10-24,okra,Tenkasi,10,0.93,21.52
2024-10-25,tomato,Tirunelveli,10,0.9,20.0
2024-10-25,tomato,Madurai,10,1.14,25.41
2024-10-25,tomato,Nagercoil,10,1.03,23.9
2024-10-25,tomato,Tuticorin,10,0.86,15.59
2024-10-25,tomato,Tenkasi,10,1.03,25.21
2024-10-25,brinjal,Tirunelveli,10,1.12,18.06
2024-10-25,brinjal,Madurai,10,1.28,25.7
2024-10-25,brinjal,Nagercoil,10,1.08,21.12
2024-10-25,brinjal,Tuticorin,10,1.11,18.56
2024-10-25,brinjal,Tenkasi,10,1.2,25.07
2024-10-25,onion,Tirunelveli,10,1.07,27.5
2024-10-25,onion,Madurai,10,1.13,27.97
2024-10-25,onion,Nagercoil,10,0.95,26.07
2024-10-25,onion,Tuticorin,10,1.29,32.79
2024-10-25,onion,Tenkasi,10,1.19,26.98
2024-10-25,carrot,Tirunelveli,10,1.07,27.71
2024-10-25,carrot,Madurai,10,1.03,22.96
2024-10-25,carrot,Nagercoil,10,1.25,30.52
2024-10-25,carrot,Tuticorin,10,1.18,29.17
2024-10-25,carrot,Tenkasi,10,0.94,23.15
2024-10-25,cabbage,Tirunelveli,10,0.84,12.19
2024-10-25,cabbage,Madurai,10,1.19,18.81
2024-10-25,cabbage,Nagercoil,10,0.84,10.48
2024-10-25,cabbage,Tuticorin,10,1.26,20.17
2024-10-25,cabbage,Tenkasi,10,1.03,15.61
2024-10-25,potato,Tirunelveli,10,0.99,21.65
2024-10-25,potato,Madurai,10,1.27,27.12
2024-10-25,potato,Nagercoil,10,0.99,18.75
2024-10-25,potato,Tuticorin,10,1.19,24.52
2024-10-25,potato,Tenkasi,10,1.15,22.42
2024-10-25,beans,Tirunelveli,10,1.0,30.77
2024-10-25,beans,Madurai,10,1.05,31.58
2024-10-25,beans,Nagercoil,10,0.81,25.62
2024-10-25,beans,Tuticorin,10,0.86,26.34
2024-10-25,beans,Tenkasi,10,1.1,32.92
2024-10-25,okra,Tirunelveli,10,0.81,18.59
2024-10-25,okra,Madurai,10,1.03,22.59
2024-10-25,okra,Nagercoil,10,1.22,28.21
2024-10-25,okra,Tuticorin,10,1.13,25.82
2024-10-25,okra,Tenkasi,10,1.28,25.91
2024-10-26,tomato,Tirunelveli,10,0.91,23.29
2024-10-26,tomato,Madurai,10,0.87,18.89
2024-10-26,tomato,Nagercoil,10,0.82,17.26
2024-10-26,tomato,Tuticorin,10,0.87,18.77
2024-10-26,tomato,Tenkasi,10,0.96,21.84
2024-10-26,brinjal,Tirunelveli,10,1.0,18.88
2024-10-26,brinjal,Madurai,10,1.05,19.72
2024-10-26,brinjal,Nagercoil,10,1.19,21.17
2024-10-26,brinjal,Tuticorin,10,0.82,14.84
2024-10-26,brinjal,Tenkasi,10,0.92,17.93
2024-10-26,onion,Tirunelveli,10,0.88,23.12
2024-10-26,onion,Madurai,10,0.97,24.64
2024-10-26,onion,Nagercoil,10,1.0,26.68
2024-10-26,onion,Tuticorin,10,1.1,27.96
2024-10-26,onion,Tenkasi,10,0.98,26.14
2024-10-26,carrot,Tirunelveli,10,1.19,27.19
2024-10-26,carrot,Madurai,10,0.96,23.03
2024-10-26,carrot,Nagercoil,10,1.0,23.81
2024-10-26,carrot,Tuticorin,10,1.26,32.55
2024-10-26,carrot,Tenkasi,10,1.06,25.13
2024-10-26,cabbage,Tirunelveli,10,0.82,14.28
2024-10-26,cabbage,Madurai,10,0.84,13.53
2024-10-26,cabbage,Nagercoil,10,1.08,15.44
2024-10-26,cabbage,Tuticorin,10,1.15,19.46
2024-10-26,cabbage,Tenkasi,10,1.15,19.24
2024-10-26,potato,Tirunelveli,10,0.84,18.29
2024-10-26,potato,Madurai,10,0.85,18.48
2024-10-26,potato,Nagercoil,10,1.03,21.77
2024-10-26,potato,Tuticorin,10,1.28,27.57
2024-10-26,potato,Tenkasi,10,0.81,18.34
2024-10-26,beans,Tirunelveli,10,0.87,24.49
2024-10-26,beans,Madurai,10,1.2,38.09
2024-10-26,beans,Nagercoil,10,1.04,33.7
2024-10-26,beans,Tuticorin,10,0.95,27.24
2024-10-26,beans,Tenkasi,10,1.05,31.4
2024-10-26,okra,Tirunelveli,10,1.29,29.69
2024-10-26,okra,Madurai,10,0.84,20.16
2024-10-26,okra,Nagercoil,10,1.27,28.9
2024-10-26,okra,Tuticorin,10,0.92,21.39
2024-10-26,okra,Tenkasi,10,0.82,17.52
2024-10-27,tomato,Tirunelveli,10,1.04,23.1
2024-10-27,tomato,Madurai,10,0.89,21.53
2024-10-27,tomato,Nagercoil,10,1.04,22.99
2024-10-27,tomato,Tuticorin,10,1.16,26.31
2024-10-27,tomato,Tenkasi,10,0.97,20.16
2024-10-27,brinjal,Tirunelveli,10,1.07,19.28
2024-10-27,brinjal,Madurai,10,0.94,20.72
2024-10-27,brinjal,Nagercoil,10,1.17,22.89
2024-10-27,brinjal,Tuticorin,10,0.88,18.09
2024-10-27,brinjal,Tenkasi,10,0.81,17.17
2024-10-27,onion,Tirunelveli,10,0.83,19.8
2024-10-27,onion,Madurai,10,0.87,25.12
2024-10-27,onion,Nagercoil,10,0.82,21.78
2024-10-27,onion,Tuticorin,10,1.27,35.8
2024-10-27,onion,Tenkasi,10,1.11,27.54
2024-10-27,carrot,Tirunelveli,10,1.09,28.14
2024-10-27,carrot,Madurai,10,0.87,20.59
2024-10-27,carrot,Nagercoil,10,0.91,22.0
2024-10-27,carrot,Tuticorin,10,0.84,22.03
2024-10-27,carrot,Tenkasi,10,0.99,23.56
2024-10-27,cabbage,Tirunelveli,10,1.22,19.24
2024-10-27,cabbage,Madurai,10,0.92,17.61
2024-10-27,cabbage,Nagercoil,10,1.26,19.96
2024-10-27,cabbage,Tuticorin,10,1.11,16.9
2024-10-27,cabbage,Tenkasi,10,1.02,15.37
2024-10-27,potato,Tirunelveli,10,1.24,23.53
2024-10-27,potato,Madurai,10,1.22,25.21
2024-10-27,potato,Nagercoil,10,0.99,21.28
2024-10-27,potato,Tuticorin,10,0.81,16.66
2024-10-27,potato,Tenkasi,10,1.0,21.56
2024-10-27,beans,Tirunelveli,10,1.25,42.07
2024-10-27,beans,Madurai,10,0.89,28.61
2024-10-27,beans,Nagercoil,10,1.05,32.13
2024-10-27,beans,Tuticorin,10,0.93,29.47
2024-10-27,beans,Tenkasi,10,0.82,26.07
2024-10-27,okra,Tirunelveli,10,0.82,15.8
2024-10-27,okra,Madurai,10,1.1,27.24
2024-10-27,okra,Nagercoil,10,0.81,18.61
2024-10-27,okra,Tuticorin,10,1.19,23.5
2024-10-27,okra,Tenkasi,10,1.28,29.57
2024-10-28,tomato,Tirunelveli,10,0.88,16.22
2024-10-28,tomato,Madurai,10,1.06,23.81
2024-10-28,tomato,Nagercoil,10,1.08,23.8
2024-10-28,tomato,Tuticorin,10,1.12,23.31
2024-10-28,tomato,Tenkasi,10,1.18,25.37
2024-10-28,brinjal,Tirunelveli,10,1.13,20.73
2024-10-28,brinjal,Madurai,10,0.87,16.0
2024-10-28,brinjal,Nagercoil,10,0.97,18.77
2024-10-28,brinjal,Tuticorin,10,1.22,24.39
2024-10-28,brinjal,Tenkasi,10,1.24,25.48
2024-10-28,onion,Tirunelveli,10,1.15,30.74
2024-10-28,onion,Madurai,10,1.15,29.98
2024-10-28,onion,Nagercoil,10,1.1,30.01
2024-10-28,onion,Tuticorin,10,0.95,24.45
2024-10-28,onion,Tenkasi,10,0.8,20.75
2024-10-28,carrot,Tirunelveli,10,0.96,23.18
2024-10-28,carrot,Madurai,10,1.21,28.01
2024-10-28,carrot,Nagercoil,10,1.19,29.8
2024-10-28,carrot,Tuticorin,10,1.05,22.25
2024-10-28,carrot,Tenkasi,10,1.23,30.33
2024-10-28,cabbage,Tirunelveli,10,0.96,14.6
2024-10-28,cabbage,Madurai,10,1.16,17.27
2024-10-28,cabbage,Nagercoil,10,1.13,17.53
2024-10-28,cabbage,Tuticorin,10,1.13,17.59
2024-10-28,cabbage,Tenkasi,10,1.14,19.37
2024-10-28,potato,Tirunelveli,10,1.29,26.32
2024-10-28,potato,Madurai,10,0.9,17.87
2024-10-28,potato,Nagercoil,10,0.9,21.18
2024-10-28,potato,Tuticorin,10,1.18,24.4
2024-10-28,potato,Tenkasi,10,0.82,17.26
2024-10-28,beans,Tirunelveli,10,0.97,31.3
2024-10-28,beans,Madurai,10,1.07,33.47
2024-10-28,beans,Nagercoil,10,1.09,33.41
2024-10-28,beans,Tuticorin,10,1.11,35.79
2024-10-28,beans,Tenkasi,10,1.06,31.75
2024-10-28,okra,Tirunelveli,10,0.93,21.76
2024-10-28,okra,Madurai,10,0.86,19.03
2024-10-28,okra,Nagercoil,10,0.97,23.89
2024-10-28,okra,Tuticorin,10,1.29,29.51
2024-10-28,okra,Tenkasi,10,0.85,15.63
2024-10-29,tomato,Tirunelveli,10,1.07,22.59
2024-10-29,tomato,Madurai,10,0.98,22.96
2024-10-29,tomato,Nagercoil,10,0.97,18.6
2024-10-29,tomato,Tuticorin,10,1.25,26.54
2024-10-29,tomato,Tenkasi,10,0.85,15.91
2024-10-29,brinjal,Tirunelveli,10,1.24,21.41
2024-10-29,brinjal,Madurai,10,0.91,16.01
2024-10-29,brinjal,Nagercoil,10,1.28,24.99
2024-10-29,brinjal,Tuticorin,10,1.1,19.43
2024-10-29,brinjal,Tenkasi,10,0.97,21.57
2024-10-29,onion,Tirunelveli,10,0.91,24.43
2024-10-29,onion,Madurai,10,0.98,25.75
2024-10-29,onion,Nagercoil,10,1.24,30.57
2024-10-29,onion,Tuticorin,10,1.03,24.64
2024-10-29,onion,Tenkasi,10,1.16,30.01
2024-10-29,carrot,Tirunelveli,10,1.06,28.56
2024-10-29,carrot,Madurai,10,0.82,18.31
2024-10-29,carrot,Nagercoil,10,1.08,24.33
2024-10-29,carrot,Tuticorin,10,1.08,27.82
2024-10-29,carrot,Tenkasi,10,0.92,23.84
2024-10-29,cabbage,Tirunelveli,10,1.19,19.0
2024-10-29,cabbage,Madurai,10,1.06,15.9
2024-10-29,cabbage,Nagercoil,10,1.02,16.79
2024-10-29,cabbage,Tuticorin,10,1.22,17.19
2024-10-29,cabbage,Tenkasi,10,0.99,15.71
2024-10-29,potato,Tirunelveli,10,1.11,20.66
2024-10-29,potato,Madurai,10,1.01,21.19
2024-10-29,potato,Nagercoil,10,0.82,18.67
2024-10-29,potato,Tuticorin,10,0.91,21.79
2024-10-29,potato,Tenkasi,10,0.91,18.31
2024-10-29,beans,Tirunelveli,10,1.29,39.76
2024-10-29,beans,Madurai,10,0.81,21.7
2024-10-29,beans,Nagercoil,10,1.24,36.93
2024-10-29,beans,Tuticorin,10,1.27,39.44
2024-10-29,beans,Tenkasi,10,0.96,30.57
2024-10-29,okra,Tirunelveli,10,1.17,27.32
2024-10-29,okra,Madurai,10,1.26,27.62
2024-10-29,okra,Nagercoil,10,1.12,23.91
2024-10-29,okra,Tuticorin,10,1.17,25.21
2024-10-29,okra,Tenkasi,10,1.22,27.71
2024-10-30,tomato,Tirunelveli,10,1.28,25.76
2024-10-30,tomato,Madurai,10,0.81,16.9
2024-10-30,tomato,Nagercoil,10,0.92,20.79
2024-10-30,tomato,Tuticorin,10,0.85,18.81
2024-10-30,tomato,Tenkasi,10,1.08,21.79
2024-10-30,brinjal,Tirunelveli,10,1.08,22.19
2024-10-30,brinjal,Madurai,10,1.16,21.9
2024-10-30,brinjal,Nagercoil,10,1.17,24.31
2024-10-30,brinjal,Tuticorin,10,0.95,17.31
2024-10-30,brinjal,Tenkasi,10,0.98,17.93
2024-10-30,onion,Tirunelveli,10,0.82,22.72
2024-10-30,onion,Madurai,10,1.12,27.38
2024-10-30,onion,Nagercoil,10,0.84,22.68
2024-10-30,onion,Tuticorin,10,0.96,22.48
2024-10-30,onion,Tenkasi,10,1.01,25.29
2024-10-30,carrot,Tirunelveli,10,0.86,20.39
2024-10-30,carrot,Madurai,10,1.28,31.93
2024-10-30,carrot,Nagercoil,10,1.17,24.99
2024-10-30,carrot,Tuticorin,10,0.82,21.05
2024-10-30,carrot,Tenkasi,10,1.23,29.23
2024-10-30,cabbage,Tirunelveli,10,0.99,17.47
2024-10-30,cabbage,Madurai,10,0.95,13.86
2024-10-30,cabbage,Nagercoil,10,0.86,12.45
2024-10-30,cabbage,Tuticorin,10,0.83,10.79
2024-10-30,cabbage,Tenkasi,10,1.04,16.42
2024-10-30,potato,Tirunelveli,10,0.84,20.02
2024-10-30,potato,Madurai,10,1.02,20.89
2024-10-30,potato,Nagercoil,10,0.83,17.52
2024-10-30,potato,Tuticorin,10,0.99,18.09
2024-10-30,potato,Tenkasi,10,1.15,25.02
2024-10-30,beans,Tirunelveli,10,0.99,29.52
2024-10-30,beans,Madurai,10,1.12,33.37
2024-10-30,beans,Nagercoil,10,0.83,23.85
2024-10-30,beans,Tuticorin,10,0.9,26.41
2024-10-30,beans,Tenkasi,10,1.14,35.58
2024-10-30,okra,Tirunelveli,10,1.12,26.64
2024-10-30,okra,Madurai,10,1.26,25.76
2024-10-30,okra,Nagercoil,10,1.01,21.01
2024-10-30,okra,Tuticorin,10,0.9,20.48
2024-10-30,okra,Tenkasi,10,1.26,26.81
2024-10-31,tomato,Tirunelveli,10,1.0,20.17
2024-10-31,tomato,Madurai,10,0.96,19.7
2024-10-31,tomato,Nagercoil,10,1.16,25.79
2024-10-31,tomato,Tuticorin,10,0.96,22.77
2024-10-31,tomato,Tenkasi,10,0.96,20.43
2024-10-31,brinjal,Tirunelveli,10,1.13,21.75
2024-10-31,brinjal,Madurai,10,1.02,20.4
2024-10-31,brinjal,Nagercoil,10,1.04,18.75
2024-10-31,brinjal,Tuticorin,10,0.89,17.76
2024-10-31,brinjal,Tenkasi,10,0.82,18.37
2024-10-31,onion,Tirunelveli,10,1.12,27.86
2024-10-31,onion,Madurai,10,0.97,25.99
2024-10-31,onion,Nagercoil,10,1.09,28.64
2024-10-31,onion,Tuticorin,10,1.11,27.45
2024-10-31,onion,Tenkasi,10,1.0,27.48
2024-10-31,carrot,Tirunelveli,10,0.83,19.41
2024-10-31,carrot,Madurai,10,0.94,21.22
2024-10-31,carrot,Nagercoil,10,0.93,21.95
2024-10-31,carrot,Tuticorin,10,1.21,30.19
2024-10-31,carrot,Tenkasi,10,1.14,26.88
2024-10-31,cabbage,Tirunelveli,10,0.96,11.89
2024-10-31,cabbage,Madurai,10,0.86,16.21
2024-10-31,cabbage,Nagercoil,10,1.25,21.13
2024-10-31,cabbage,Tuticorin,10,1.21,19.25
2024-10-31,cabbage,Tenkasi,10,0.84,12.49
2024-10-31,potato,Tirunelveli,10,1.22,24.83
2024-10-31,potato,Madurai,10,1.23,24.27
2024-10-31,potato,Nagercoil,10,0.87,18.22
2024-10-31,potato,Tuticorin,10,1.21,28.56
2024-10-31,potato,Tenkasi,10,1.01,20.8
2024-10-31,beans,Tirunelveli,10,0.97,30.68
2024-10-31,beans,Madurai,10,1.15,33.87
2024-10-31,beans,Nagercoil,10,0.98,30.11
2024-10-31,beans,Tuticorin,10,1.06,31.3
2024-10-31,beans,Tenkasi,10,1.02,31.01
2024-10-31,okra,Tirunelveli,10,0.99,24.4
2024-10-31,okra,Madurai,10,0.88,20.37
2024-10-31,okra,Nagercoil,10,0.85,21.03
2024-10-31,okra,Tuticorin,10,1.12,27.38
2024-10-31,okra,Tenkasi,10,1.26,28.02
2024-11-01,tomato,Tirunelveli,11,1.1,27.79
2024-11-01,tomato,Madurai,11,1.05,24.8
2024-11-01,tomato,Nagercoil,11,1.1,25.8
2024-11-01,tomato,Tuticorin,11,1.21,27.09
2024-11-01,tomato,Tenkasi,11,1.23,29.9
2024-11-01,brinjal,Tirunelveli,11,1.15,24.08
2024-11-01,brinjal,Madurai,11,0.84,16.16
2024-11-01,brinjal,Nagercoil,11,0.92,19.51
2024-11-01,brinjal,Tuticorin,11,1.0,18.6
2024-11-01,brinjal,Tenkasi,11,0.88,16.24
2024-11-01,onion,Tirunelveli,11,0.95,26.24
2024-11-01,onion,Madurai,11,1.18,32.28
2024-11-01,onion,Nagercoil,11,1.23,33.68
2024-11-01,onion,Tuticorin,11,1.17,34.2
2024-11-01,onion,Tenkasi,11,0.94,26.43
2024-11-01,carrot,Tirunelveli,11,1.12,28.53
2024-11-01,carrot,Madurai,11,1.2,29.49
2024-11-01,carrot,Nagercoil,11,1.23,32.31
2024-11-01,carrot,Tuticorin,11,1.11,29.72
2024-11-01,carrot,Tenkasi,11,0.95,25.56
2024-11-01,cabbage,Tirunelveli,11,0.84,13.56
2024-11-01,cabbage,Madurai,11,1.25,18.47
2024-11-01,cabbage,Nagercoil,11,1.24,22.51
2024-11-01,cabbage,Tuticorin,11,0.86,12.72
2024-11-01,cabbage,Tenkasi,11,1.2,19.63
2024-11-01,potato,Tirunelveli,11,1.15,26.61
2024-11-01,potato,Madurai,11,0.87,20.1
2024-11-01,potato,Nagercoil,11,1.16,24.5
2024-11-01,potato,Tuticorin,11,1.12,27.91
2024-11-01,potato,Tenkasi,11,1.19,25.96
2024-11-01,beans,Tirunelveli,11,1.28,41.83
2024-11-01,beans,Madurai,11,1.15,37.52
2024-11-01,beans,Nagercoil,11,1.09,35.92
2024-11-01,beans,Tuticorin,11,1.11,36.62
2024-11-01,beans,Tenkasi,11,1.02,32.29
2024-11-01,okra,Tirunelveli,11,1.26,26.43
2024-11-01,okra,Madurai,11,0.85,17.13
2024-11-01,okra,Nagercoil,11,1.3,31.63
2024-11-01,okra,Tuticorin,11,1.23,27.69
2024-11-01,okra,Tenkasi,11,1.08,26.01
2024-11-02,tomato,Tirunelveli,11,0.91,21.96
2024-11-02,tomato,Madurai,11,1.19,27.85
2024-11-02,tomato,Nagercoil,11,0.94,21.06
2024-11-02,tomato,Tuticorin,11,0.94,21.52
2024-11-02,tomato,Tenkasi,11,0.85,22.38
2024-11-02,brinjal,Tirunelveli,11,1.18,23.92
2024-11-02,brinjal,Madurai,11,0.83,14.98
2024-11-02,brinjal,Nagercoil,11,0.85,15.9
2024-11-02,brinjal,Tuticorin,11,0.98,21.39
2024-11-02,brinjal,Tenkasi,11,1.24,23.14
2024-11-02,onion,Tirunelveli,11,1.03,27.57
2024-11-02,onion,Madurai,11,1.25,35.28
2024-11-02,onion,Nagercoil,11,0.88,24.26
2024-11-02,onion,Tuticorin,11,0.95,26.45
2024-11-02,onion,Tenkasi,11,1.08,31.67
2024-11-02,carrot,Tirunelveli,11,1.11,25.95
2024-11-02,carrot,Madurai,11,1.21,32.08
2024-11-02,carrot,Nagercoil,11,1.13,31.81
2024-11-02,carrot,Tuticorin,11,1.17,29.94
2024-11-02,carrot,Tenkasi,11,1.14,29.1
2024-11-02,cabbage,Tirunelveli,11,1.23,20.85
2024-11-02,cabbage,Madurai,11,0.91,15.03
2024-11-02,cabbage,Nagercoil,11,1.01,17.75
2024-11-02,cabbage,Tuticorin,11,0.94,15.42
2024-11-02,cabbage,Tenkasi,11,1.04,17.38
2024-11-02,potato,Tirunelveli,11,1.23,25.23
2024-11-02,potato,Madurai,11,0.95,21.23
2024-11-02,potato,Nagercoil,11,0.93,20.44
2024-11-02,potato,Tuticorin,11,0.89,22.08
2024-11-02,potato,Tenkasi,11,1.0,23.31
2024-11-02,beans,Tirunelveli,11,0.82,26.91
2024-11-02,beans,Madurai,11,0.94,30.95
2024-11-02,beans,Nagercoil,11,1.05,33.9
2024-11-02,beans,Tuticorin,11,1.06,34.22
2024-11-02,beans,Tenkasi,11,1.06,35.24
2024-11-02,okra,Tirunelveli,11,0.95,21.82
2024-11-02,okra,Madurai,11,1.09,25.42
2024-11-02,okra,Nagercoil,11,0.9,19.3
2024-11-02,okra,Tuticorin,11,1.12,26.42
2024-11-02,okra,Tenkasi,11,0.81,19.51
2024-11-03,tomato,Tirunelveli,11,1.04,24.45
2024-11-03,tomato,Madurai,11,1.0,21.34
2024-11-03,tomato,Nagercoil,11,1.13,26.13
2024-11-03,tomato,Tuticorin,11,1.19,28.54
2024-11-03,tomato,Tenkasi,11,1.18,24.82
2024-11-03,brinjal,Tirunelveli,11,1.28,24.59
2024-11-03,brinjal,Madurai,11,1.11,24.55
2024-11-03,brinjal,Nagercoil,11,0.95,18.61
2024-11-03,brinjal,Tuticorin,11,0.89,21.46
2024-11-03,brinjal,Tenkasi,11,1.21,26.93
2024-11-03,onion,Tirunelveli,11,1.03,27.68
2024-11-03,onion,Madurai,11,1.09,31.62
2024-11-03,onion,Nagercoil,11,0.9,26.62
2024-11-03,onion,Tuticorin,11,0.91,24.71
2024-11-03,onion,Tenkasi,11,1.21,33.9
2024-11-03,carrot,Tirunelveli,11,0.93,23.39
2024-11-03,carrot,Madurai,11,1.13,27.67
2024-11-03,carrot,Nagercoil,11,1.04,28.83
2024-11-03,carrot,Tuticorin,11,1.0,25.74
2024-11-03,carrot,Tenkasi,11,0.89,23.62
2024-11-03,cabbage,Tirunelveli,11,0.98,18.2
2024-11-03,cabbage,Madurai,11,1.26,22.59
2024-11-03,cabbage,Nagercoil,11,1.24,20.09
2024-11-03,cabbage,Tuticorin,11,1.17,16.86
2024-11-03,cabbage,Tenkasi,11,1.26,19.95
2024-11-03,potato,Tirunelveli,11,1.25,24.81
2024-11-03,potato,Madurai,11,0.98,23.11
2024-11-03,potato,Nagercoil,11,1.2,26.6
2024-11-03,potato,Tuticorin,11,0.92,18.76
2024-11-03,potato,Tenkasi,11,1.26,25.86
2024-11-03,beans,Tirunelveli,11,1.3,41.94
2024-11-03,beans,Madurai,11,0.81,28.38
2024-11-03,beans,Nagercoil,11,1.15,39.57
2024-11-03,beans,Tuticorin,11,1.1,33.74
2024-11-03,beans,Tenkasi,11,1.04,32.65
2024-11-03,okra,Tirunelveli,11,1.16,30.25
2024-11-03,okra,Madurai,11,1.14,26.69
2024-11-03,okra,Nagercoil,11,1.16,27.38
2024-11-03,okra,Tuticorin,11,0.92,19.67
2024-11-03,okra,Tenkasi,11,1.09,25.97
2024-11-04,tomato,Tirunelveli,11,1.16,28.34
2024-11-04,tomato,Madurai,11,1.21,25.57
2024-11-04,tomato,Nagercoil,11,0.85,18.1
2024-11-04,tomato,Tuticorin,11,0.86,21.69
2024-11-04,tomato,Tenkasi,11,1.07,25.75
2024-11-04,brinjal,Tirunelveli,11,0.82,15.92
2024-11-04,brinjal,Madurai,11,0.85,21.09
2024-11-04,brinjal,Nagercoil,11,1.16,24.61
2024-11-04,brinjal,Tuticorin,11,0.93,21.34
2024-11-04,brinjal,Tenkasi,11,1.06,21.61
2024-11-04,onion,Tirunelveli,11,0.83,22.24
2024-11-04,onion,Madurai,11,1.29,35.53
2024-11-04,onion,Nagercoil,11,0.91,23.29
2024-11-04,onion,Tuticorin,11,1.13,32.58
2024-11-04,onion,Tenkasi,11,0.91,24.66
2024-11-04,carrot,Tirunelveli,11,1.25,32.65
2024-11-04,carrot,Madurai,11,1.22,30.89
2024-11-04,carrot,Nagercoil,11,0.9,23.72
2024-11-04,carrot,Tuticorin,11,1.23,29.25
2024-11-04,carrot,Tenkasi,11,0.91,24.1
2024-11-04,cabbage,Tirunelveli,11,1.09,16.64
2024-11-04,cabbage,Madurai,11,1.07,17.25
2024-11-04,cabbage,Nagercoil,11,0.99,15.81
2024-11-04,cabbage,Tuticorin,11,1.11,18.92
2024-11-04,cabbage,Tenkasi,11,1.02,14.82
2024-11-04,potato,Tirunelveli,11,0.82,17.35
2024-11-04,potato,Madurai,11,1.22,28.97
2024-11-04,potato,Nagercoil,11,1.27,26.55
2024-11-04,potato,Tuticorin,11,1.08,21.77
2024-11-04,potato,Tenkasi,11,1.27,27.12
2024-11-04,beans,Tirunelveli,11,1.14,35.71
2024-11-04,beans,Madurai,11,1.22,42.34
2024-11-04,beans,Nagercoil,11,1.16,38.53
2024-11-04,beans,Tuticorin,11,1.02,30.52
2024-11-04,beans,Tenkasi,11,0.8,25.63
2024-11-04,okra,Tirunelveli,11,1.05,25.68
2024-11-04,okra,Madurai,11,0.97,22.83
2024-11-04,okra,Nagercoil,11,1.3,28.06
2024-11-04,okra,Tuticorin,11,1.0,24.78
2024-11-04,okra,Tenkasi,11,0.92,20.31
2024-11-05,tomato,Tirunelveli,11,0.85,16.95
2024-11-05,tomato,Madurai,11,0.89,18.04
2024-11-05,tomato,Nagercoil,11,1.19,26.98
2024-11-05,tomato,Tuticorin,11,1.28,29.74
2024-11-05,tomato,Tenkasi,11,0.95,19.42
2024-11-05,brinjal,Tirunelveli,11,1.16,23.08
2024-11-05,brinjal,Madurai,11,1.04,19.84
2024-11-05,brinjal,Nagercoil,11,0.87,18.87
2024-11-05,brinjal,Tuticorin,11,1.05,20.41
2024-11-05,brinjal,Tenkasi,11,0.94,20.39
2024-11-05,onion,Tirunelveli,11,1.22,34.29
2024-11-05,onion,Madurai,11,1.28,33.9
2024-11-05,onion,Nagercoil,11,1.22,33.61
2024-11-05,onion,Tuticorin,11,0.87,23.53
2024-11-05,onion,Tenkasi,11,1.27,36.77
2024-11-05,carrot,Tirunelveli,11,0.92,24.44
2024-11-05,carrot,Madurai,11,0.89,23.11
2024-11-05,carrot,Nagercoil,11,1.25,32.13
2024-11-05,carrot,Tuticorin,11,1.25,31.99
2024-11-05,carrot,Tenkasi,11,1.0,25.48
2024-11-05,cabbage,Tirunelveli,11,1.19,20.27
2024-11-05,cabbage,Madurai,11,1.1,21.88
2024-11-05,cabbage,Nagercoil,11,0.85,14.49
2024-11-05,cabbage,Tuticorin,11,0.84,14.04
2024-11-05,cabbage,Tenkasi,11,1.06,18.18
2024-11-05,potato,Tirunelveli,11,1.09,21.37
2024-11-05,potato,Madurai,11,1.09,23.68
2024-11-05,potato,Nagercoil,11,1.06,25.07
2024-11-05,potato,Tuticorin,11,0.81,16.86
2024-11-05,potato,Tenkasi,11,1.21,28.05
2024-11-05,beans,Tirunelveli,11,0.93,30.14
2024-11-05,beans,Madurai,11,1.06,34.15
2024-11-05,beans,Nagercoil,11,0.91,27.64
2024-11-05,beans,Tuticorin,11,1.01,32.95
2024-11-05,beans,Tenkasi,11,1.1,35.36
2024-11-05,okra,Tirunelveli,11,0.95,21.92
2024-11-05,okra,Madurai,11,0.92,24.34
2024-11-05,okra,Nagercoil,11,1.12,29.43
2024-11-05,okra,Tuticorin,11,0.88,19.77
2024-11-05,okra,Tenkasi,11,1.07,24.72
2024-11-06,tomato,Tirunelveli,11,1.03,25.48
2024-11-06,tomato,Madurai,11,0.85,18.61
2024-11-06,tomato,Nagercoil,11,1.29,30.2
2024-11-06,tomato,Tuticorin,11,0.98,22.16
2024-11-06,tomato,Tenkasi,11,1.23,28.21
2024-11-06,brinjal,Tirunelveli,11,0.97,18.7
2024-11-06,brinjal,Madurai,11,1.3,27.29
2024-11-06,brinjal,Nagercoil,11,0.88,21.16
2024-11-06,brinjal,Tuticorin,11,0.88,17.95
2024-11-06,brinjal,Tenkasi,11,0.86,17.95
2024-11-06,onion,Tirunelveli,11,0.91,25.3
2024-11-06,onion,Madurai,11,0.97,24.23
2024-11-06,onion,Nagercoil,11,1.03,27.77
2024-11-06,onion,Tuticorin,11,0.84,21.75
2024-11-06,onion,Tenkasi,11,1.24,35.49
2024-11-06,carrot,Tirunelveli,11,0.97,24.14
